-- League --	--- FA Cup ---	---- Other ----

1987/88
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
AGANA, Tony 	Forward	12+3	1	0	2	0	0	2+1	2	0
										
ALLEN, Malcolm 	Forward	16+6	3	1	5+2	4	0	3	2	0
										
BARDSLEY, David 	Full Back	4	0	0	0	0	0	0	0	0
										
BLISSETT, Luther 	Forward	17+8	4	0	4+2	0	0	1+2	1	0
										
CHIVERS, Gary 	Full Back	14	0	0	4	0	0	1	0	0
										
COTON, Tony 	Goalkeeper	37	0	0	6	0	0	5	0	0
										
DOHERTY, Neil 	Winger	0	0	0	0	0	0	0	0	0
										
GIBBS, Nigel 	Full Back	30	0	0	3+1	0	0	6	2	0
										
HENRY, Liburd 	Forward	0	0	0	0	0	0	0	0	0
										
HETHERSTON, Peter 	Midfielder	2+3	0	0	1	0	0	2+1	2	0
										
HILL, Richard 	Midfielder	2+2	0	0	0	0	0	0	0	0
										
HODGES, Glyn 	Winger	22+2	3	0	5	0	0	4	2	0
										
HOLDEN, Rick 	Winger	10	2	0	0	0	0	0	0	0
										
HOLDSWORTH, Dean 	Forward	0+2	0	0	0	0	0	0+1	0	0
										
HOLDSWORTH, David 	Central Defender	0	0	0	0	0	0	1	0	0
										
JACKETT, Kenny 	Midfielder	32+1	2	0	6	1	1	3	0	0
										
KUHL, Martin 	Midfielder	4	0	0	0	0	0	0	0	0
										
MCCLELLAND, John 	Central Defender	40	0	0	7	0	0	5	0	0
										
MORRIS, Mark 	Central Defender	39	1	0	7	0	0	5	1	0
										
PORTER, Gary 	Midfielder	39+1	3	0	7	1	0	4+1	2	0
										
POWELL, Cliff 	Full Back	0	0	0	0	0	0	0+1	0	0
										
PULLAN, Chris 	Midfielder	2+2	0	0	0	0	0	1	0	0
										
REES, Mel 	Goalkeeper	3	0	0	1	0	0	1	0	0
										
RIMMER, Stuart 	Forward	9	1	0	0	0	0	0	0	0
										
ROBERTS, Iwan 	Forward	18+7	2	0	0+1	0	0	4+1	1	0
										
ROSTRON, Wilf 	Full Back	33+4	0	0	7	0	0	5	0	0
										
RUMBLE, Paul 	Full Back	0	0	0	0	0	0	1	0	0
										
SENIOR, Trevor 	Forward	22+2	1	0	3+1	2	0	4+1	2	0
										
SHERWOOD, Tim 	Midfielder	9+4	0	0	3	0	0	4	0	0
										
STERLING, Worrell 	Winger	17+4	2	0	6	0	0	1+1	0	0
										
TERRY, Steve 	Central Defender	6	0	0	0	0	0	3	1	0
										
THOMAS, Rod 	Winger	1+3	0	0	0	0	0	0	0	0
