-- League --	--- FA Cup ---	---- Other ----

1989/90
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ACHAMPONG, Kenny 	Winger	2+8	0	0	0	0	0	2+1	0	0
										
BACON, Paul 	Midfielder	0	0	0	0	0	0	1	0	0
										
BENNETT, Mickey 	Winger	2+4	1	0	0	0	0	2	0	0
										
BOLDER, Bob 	Goalkeeper	38	0	0	2	0	0	5	0	0
										
CATON, Tommy 	Central Defender	23+1	1	0	3	0	0	1	0	0
										
CROOKS, Garth 	Forward	0	0	0	0	0	0	1	0	0
										
DE SOUZA, Miguel 	Forward	0	0	0	0	0	0	0	0	0
										
FERGUSON, Iain 	Forward	1	0	0	0	0	0	0	0	0
										
GRITT, Steve 	Midfielder	2	0	0	0	0	0	0	0	0
										
HUMPHREY, John 	Full Back	38	0	0	3	0	0	5	1	0
										
JONES, Andy 	Forward	23+2	5	0	3	2	0	2+1	2	0
										
LEABURN, Carl 	Forward	8+5	0	0	0+1	0	0	2+1	0	0
										
LEE, Jason 	Forward	0+1	0	0	0	0	0	0+1	0	0
										
LEE, Rob 	Midfielder	37	1	0	3	1	0	4	0	0
										
MACKENZIE, Steve 	Midfielder	11+6	1	0	2+1	0	0	2	0	0
										
MCLAUGHLIN, Joe 	Central Defender	31	0	0	3	0	0	3	0	0
										
MINTO, Scott 	Full Back	20+3	2	0	1	0	0	2	1	0
										
MORTIMER, Paul 	Midfielder	35+1	5	0	3	0	0	3+1	0	0
										
PATES, Colin 	Central Defender	17	0	0	0	0	0	3	0	0
										
PEAKE, Andy 	Midfielder	36	0	0	3	0	0	4	0	0
										
REID, Mark 	Full Back	30+1	0	0	0	0	0	5	0	0
										
SALMON, Mike 	Goalkeeper	0	0	0	1	0	0	0	0	0
										
SMART, Marcus 	Central Defender	0	0	0	0	0	0	1	0	0
										
TIVEY, Mark 	Winger	0	0	0	0	0	0	0	0	0
										
WALSH, Colin 	Winger	24+3	2	0	3	0	0	4	1	0
										
WATSON, Gordon 	Forward	2+7	0	0	0	0	0	0+1	0	0
										
WILLIAMS, Paul 	Forward	38	10	0	3	1	0	3	1	0
